make,model,mpg,transmission,gears,drive,disp,cyl,class,sidi,aspiration,fuel,atvType,startStop
Infiniti,Q60 Red Sport,22,Automatic,7,RWD,3,6,Subcompact,Y,Turbo,Premium,None,N
Infiniti,Q60 Red Sport AWD,21,Automatic,7,AWD,3,6,Subcompact,Y,Turbo,Premium,None,N
Infiniti,Q60 AWD,21.7714,Automatic,7,AWD,3,6,Subcompact,Y,Turbo,Premium,None,N
Ford,F150 Pickup 2WD FFV,21.7173,Automatic,6,RWD,3.3,6,Std Pickup Truck,N,Natural,Regular,FFV,Y
Ford,F150 Pickup 2WD FFV,19.023,Automatic,10,RWD,5,8,Std Pickup Truck,Y,Natural,Regular,FFV,Y
Ford,F150 Pickup 2WD,19.0102,Automatic,10,RWD,3.5,6,Std Pickup Truck,Y,Turbo,Regular,None,Y
Ford,F150 Pickup 2WD Limited,19.0111,Automatic,10,RWD,3.5,6,Std Pickup Truck,Y,Turbo,Regular,None,Y
Ford,F150 Pickup 2WD,22.1016,Automatic,10,RWD,2.7,6,Std Pickup Truck,Y,Turbo,Regular,None,Y
Ford,F150 Pickup 4WD FFV,20.2236,Automatic,6,PT 4WD,3.3,6,Std Pickup Truck,N,Natural,Regular,FFV,Y
Ford,F150 Pickup 4WD,18.1783,Automatic,10,PT 4WD,3.5,6,Std Pickup Truck,Y,Turbo,Regular,None,Y
Mercedes-Benz,GLB250,25.5879,Manual,8,FWD,2,4,Sm SUV,Y,Turbo,Premium,None,Y
Volkswagen,Atlas,21.6896,Automatic,8,FWD,2,4,Sm SUV,Y,Turbo,Regular,None,Y
Mercedes-Benz,GLB250 4matic,26.096800000000002,Manual,8,4WD,2,4,Sm SUV,Y,Turbo,Premium,None,Y
Toyota,RAV4 AWD,29.2767,Automatic,8,AWD,2.5,4,Sm SUV,Y,Natural,Regular,None,Y
Toyota,RAV4 Hybrid AWD,40.175,CVT,6,AWD,2.5,4,Sm SUV,Y,Natural,Regular,Hybrid,Y
Toyota,RAV4 AWD TRD OFFROAD,27.4302,Automatic,8,AWD,2.5,4,Sm SUV,Y,Natural,Regular,None,N
Toyota,RAV4 AWD LE,29.8215,Automatic,8,AWD,2.5,4,Sm SUV,Y,Natural,Regular,None,Y
Mercedes-Benz,AMG G63,13.8444,Automatic,9,4WD,4,8,Std SUV,Y,Turbo,Premium,None,Y
Acura,NSX Hybrid,21,Manual,9,AWD,3.5,6,Two Seater,Y,Turbo,Premium,Hybrid,Y
Mercedes-Benz,AMG S63 4matic Plus Convertible,17.9865,Automatic,9,4WD,4,8,Subcompact,Y,Turbo,Premium,None,Y
Mercedes-Benz,S560 4matic Coupe,20.1091,Automatic,9,4WD,4,8,Compact,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG S63 4matic Plus Coupe,20.2762,Automatic,9,4WD,4,8,Compact,Y,Turbo,Premium,None,Y
Mercedes-Benz,S560,20.5095,Automatic,9,RWD,4,8,Large,Y,Turbo,Premium,None,Y
Mercedes-Benz,S560 4matic,20.7551,Automatic,9,4WD,4,8,Large,Y,Turbo,Premium,None,Y
Mercedes-Benz,S560 4matic Maybach,19.4129,Automatic,9,4WD,4,8,Large,Y,Turbo,Premium,None,Y
Honda,HR-V FWD,30.25,CVT,1,FWD,1.8,4,Sm St Wagon,N,Natural,Regular,None,N
Honda,HR-V AWD,28.5595,CVT,1,4WD,1.8,4,Sm St Wagon,N,Natural,Regular,None,N
Honda,HR-V AWD,28.2825,CVT,7,4WD,1.8,4,Sm St Wagon,N,Natural,Regular,None,N
Fiat,500X AWD,25.9757,Automatic,9,AWD,1.3,4,Sm SUV,Y,Turbo,Regular,None,Y
Mercedes-Benz,AMG GLC63 4matic Plus,18.1759,Automatic,9,4WD,4,8,Sm SUV,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG GLC63 4matic Plus Coupe,18.1716,Automatic,9,4WD,4,8,Sm SUV,Y,Turbo,Premium,None,Y
Bugatti,Chiron,10.5921,Manual,7,AWD,8,16,Two Seater,N,Turbo,Premium,None,N
Mercedes-Benz,AMG SLC43,23.1054,Automatic,9,RWD,3,6,Two Seater,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG C63 Convertible,19.6981,Automatic,9,RWD,4,8,Subcompact,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG C63 S Coupe,20.0502,Automatic,9,RWD,4,8,Subcompact,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG C63 Coupe,20.0502,Automatic,9,RWD,4,8,Subcompact,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG C43 4matic Coupe,21.7146,Automatic,9,4WD,3,6,Subcompact,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG C43 4matic Convertible,21.0704,Automatic,9,4WD,3,6,Subcompact,Y,Turbo,Premium,None,Y
Audi,A4,29.9608,Manual,7,FWD,2,4,Compact,Y,Turbo,Premium,None,Y
Lexus,UX 250h AWD,39,CVT,6,AWD,2,4,Compact,Y,Natural,Regular,Hybrid,Y
Mercedes-Benz,AMG C63,20.9747,Automatic,9,RWD,4,8,Compact,Y,Turbo,Premium,None,Y
Mercedes-Benz,AMG C43 4matic,21.9176,Automatic,9,4WD,3,6,Compact,Y,Turbo,Premium,None,Y
Mitsubishi,Mirage,36.398,Manual,5,FWD,1.2,3,Compact,N,Natural,Regular,None,N
Volkswagen,GTI,27.0113,Manual,7,FWD,2,4,Compact,Y,Turbo,Regular,None,Y
Audi,S5 Sportback,22.5073,Automatic,8,AWD,3,6,Midsize,Y,Turbo,Premium,None,Y
Audi,S6,21.5635,Automatic,8,AWD,2.9,6,Midsize,Y,Turbo,Premium,Hybrid,Y
Audi,S7,21.5635,Automatic,8,AWD,2.9,6,Midsize,Y,Turbo,Premium,Hybrid,Y
BMW,M8 Competition Gran Coupe,17.0858,Automatic,8,AWD,4.4,8,Midsize,Y,Turbo,Premium,None,Y
Lexus,UX 200,32.5226,CVT,10,FWD,2,4,Midsize,Y,Natural,Regular,None,N
Audi,A8 L,17.8756,Automatic,8,AWD,4,8,Large,Y,Turbo,Premium,Hybrid,Y
Hyundai,Ioniq,54.5885,Manual,6,FWD,1.6,4,Large,Y,Natural,Regular,Hybrid,Y
Hyundai,Sonata,31.7911,Automatic,8,FWD,2.5,4,Large,Y,Natural,Regular,None,Y
Lincoln,Continental  AWD,19.6658,Automatic,6,AWD,2.7,6,Large,Y,Turbo,Regular,None,N
Lincoln,Continental  AWD,19.2516,Automatic,6,AWD,3.7,6,Large,N,Natural,Regular,None,N
Ford,Escape FWD HEV,40.5365,CVT,1,FWD,2.5,4,Sm SUV,N,Natural,Regular,Hybrid,Y
Honda,Passport FWD,21.8669,Automatic,9,FWD,3.5,6,Sm SUV,Y,Natural,Regular,None,N
Audi,SQ5,19.9013,Automatic,8,AWD,3,6,Sm SUV,Y,Turbo,Premium,None,Y
Ford,Escape AWD,25.9423,Automatic,8,AWD,2,4,Sm SUV,Y,Turbo,Regular,None,Y
Ford,Escape AWD,28,Automatic,8,AWD,1.5,3,Sm SUV,Y,Turbo,Regular,None,Y
Honda,Passport AWD,20.8521,Automatic,9,AWD,3.5,6,Sm SUV,Y,Natural,Regular,None,N
Land Rover,Discovery Sport MHEV,21.0989,Automatic,9,AWD,2,4,Sm SUV,Y,Turbo,Premium,Hybrid,Y
Lincoln,Corsair AWD,24.1114,Automatic,8,AWD,2,4,Sm SUV,Y,Turbo,Regular,None,Y
Ford,Expedition 4WD,18.7942,Automatic,10,PT 4WD,3.5,6,Std SUV,Y,Turbo,Regular,None,Y
Ford,Expedition MAX 4WD,18,Automatic,10,PT 4WD,3.5,6,Std SUV,Y,Turbo,Regular,None,Y
Lincoln,Navigator 4WD,17.5802,Automatic,10,PT 4WD,3.5,6,Std SUV,Y,Turbo,Regular,None,Y
Mercedes-Benz,G550,14.4689,Automatic,9,4WD,4,8,Std SUV,Y,Turbo,Premium,None,Y
Hyundai,Ioniq Plug-in Hybrid,52.3231,Manual,6,FWD,1.6,4,Midsize,Y,Natural,Regular,Plug-in Hybrid,Y
Audi,A6 quattro,24.246,Manual,7,AWD,3,6,Midsize,Y,Turbo,Premium,Hybrid,Y
Audi,A7 quattro,24.246,Manual,7,AWD,3,6,Midsize,Y,Turbo,Premium,Hybrid,Y
Honda,CR-V AWD,29,CVT,1,AWD,1.5,4,Sm SUV,Y,Turbo,Regular,None,N
Infiniti,QX80 2WD,16.1339,Automatic,7,RWD,5.6,8,Std SUV,Y,Natural,Premium,None,N
Audi,TT RS,22.8005,Manual,7,AWD,2.5,5,Subcompact,Y,Turbo,Premium,None,N
Audi,A8 L,20.5422,Automatic,8,AWD,3,6,Large,Y,Turbo,Premium,Hybrid,Y
Lamborghini,Huracan 2WD,15.0057,Manual,7,RWD,5.2,10,Two Seater,Y,Natural,Premium,None,N
Lexus,RC 300 AWD,21,Automatic,6,AWD,3.5,6,Subcompact,Y,Natural,Premium,None,N
Lexus,RC 350,22.8206,Automatic,8,RWD,3.5,6,Subcompact,Y,Natural,Premium,None,N
Lexus,RC 350 AWD,21,Automatic,6,AWD,3.5,6,Subcompact,Y,Natural,Premium,None,N
Roush Performance,Stage 3 Mustang,15.2813,Manual,6,RWD,5,8,Subcompact,Y,Super,Premium,None,N
Dodge,Challenger SRT,16.2222,Automatic,8,RWD,6.2,8,Midsize,N,Super,Premium,None,N
Dodge,Challenger SRT,15.5775,Manual,6,RWD,6.2,8,Midsize,N,Super,Premium,None,N
Dodge,Challenger SRT Widebody,15.5775,Manual,6,RWD,6.2,8,Midsize,N,Super,Premium,None,N
Dodge,Challenger,22.7798,Automatic,8,RWD,3.6,6,Midsize,N,Natural,Regular,None,N
Dodge,Challenger Widebody,16.9149,Manual,6,RWD,6.4,8,Midsize,N,Natural,Premium,None,N
Chrysler,300,22.7798,Automatic,8,RWD,3.6,6,Large,N,Natural,Regular,None,N
Chrysler,300 AWD,21.4055,Automatic,8,AWD,3.6,6,Large,N,Natural,Regular,None,N
Dodge,Charger,17.7608,Automatic,8,RWD,6.4,8,Large,N,Natural,Premium,None,N
Ford,Ranger 2WD,23.3249,Automatic,10,RWD,2.3,4,Std Pickup Truck,Y,Turbo,Regular,None,Y
Ford,Ranger 2WD Incomplete,18.3123,Automatic,10,RWD,2.3,4,SPV,Y,Turbo,Regular,None,Y
Chevrolet,Blazer FWD,24.0681,Automatic,9,FWD,2,4,Sm SUV,Y,Turbo,Regular,None,Y
Mazda,CX-5 2WD,27.5485,Automatic,6,FWD,2.5,4,Sm SUV,Y,Natural,Regular,None,N
Mazda,CX-9 2WD,24.3926,Automatic,6,FWD,2.5,4,Sm SUV,Y,Turbo,Regular,None,N
Mazda,CX-5 4WD,23.8943,Automatic,6,4WD,2.5,4,Sm SUV,Y,Turbo,Regular,None,N
Mazda,CX-9 4WD,22.6002,Automatic,6,4WD,2.5,4,Sm SUV,Y,Turbo,Regular,None,N
GMC,Acadia FWD,24.0675,Automatic,9,FWD,2,4,Std SUV,Y,Turbo,Regular,None,Y
Mercedes-Benz,GLE580 4matic,18.9016,Automatic,9,4WD,4,8,Std SUV,Y,Turbo,Premium,Hybrid,Y
Mercedes-Benz,GLS580 4matic,18.1463,Automatic,9,4WD,4,8,Std SUV,Y,Turbo,Premium,Hybrid,Y
Kia,Niro Plug-in Hybrid,46.4127,Manual,6,FWD,1.6,4,Sm St Wagon,Y,Natural,Regular,Plug-in Hybrid,Y
Porsche,Panamera 4 e-Hybrid,22.503,Manual,8,AWD,2.9,6,Large,Y,Turbo,Premium,Plug-in Hybrid,Y
Porsche,Panamera 4 e-Hybrid Executive,22.503,Manual,8,AWD,2.9,6,Large,Y,Turbo,Premium,Plug-in Hybrid,Y
Audi,A5 quattro,26.8097,Manual,7,AWD,2,4,Subcompact,Y,Turbo,Premium,None,Y
Audi,A5 Cabriolet quattro,26.2623,Manual,7,AWD,2,4,Subcompact,Y,Turbo,Premium,None,Y
Audi,A4 quattro,26.8097,Manual,7,AWD,2,4,Compact,Y,Turbo,Premium,None,Y
Mazda,CX-3 2WD,30.6953,Automatic,6,FWD,2,4,Compact,Y,Natural,Regular,None,N
Mazda,CX-3 4WD,29.1658,Automatic,6,4WD,2,4,Compact,Y,Natural,Regular,None,N
Audi,A4 allroad quattro,26.2623,Manual,7,AWD,2,4,Sm St Wagon,Y,Turbo,Premium,None,Y
Cadillac,XT5 FWD,24.2204,Automatic,9,FWD,2,4,Sm SUV,Y,Turbo,Premium,None,Y
Mazda,CX-30 2WD,28.3285,Automatic,6,FWD,2.5,4,Sm SUV,Y,Natural,Regular,None,N
Mazda,CX-30 2WD,27.8919,Automatic,6,FWD,2.5,4,Sm SUV,Y,Natural,Regular,None,N
Cadillac,XT5 AWD,23.1817,Automatic,9,AWD,2,4,Sm SUV,Y,Turbo,Premium,None,Y
BMW,I8 Coupe,27.1257,Automatic,6,AWD,1.5,3,Subcompact,Y,Turbo,Premium,Plug-in Hybrid,Y
Land Rover,Range Rover PHEV,19.2332,Automatic,8,4WD,2,4,Std SUV,Y,Turbo,Premium,Plug-in Hybrid,Y
Land Rover,Range Rover Sport PHEV,19.2332,Automatic,8,4WD,2,4,Std SUV,Y,Turbo,Premium,Plug-in Hybrid,Y
Toyota,Highlander,23.7222,Automatic,8,FWD,3.5,6,Sm SUV,Y,Natural,Regular,None,Y
Bentley,Bentayga,13.6613,Automatic,8,AWD,6,12,Std SUV,Y,Turbo,Premium,None,Y
Ford,GT,14.1252,Manual,7,RWD,3.5,6,Two Seater,Y,Turbo,Premium,None,N
Dodge,Challenger,19.062,Automatic,8,RWD,5.7,8,Midsize,N,Natural,Mid,None,N
Nissan,Kicks,33.1184,CVT,1,FWD,1.6,4,Midsize,N,Natural,Regular,None,N
Dodge,Charger,19.062,Automatic,8,RWD,5.7,8,Large,N,Natural,Mid,None,N
Mercedes-Benz,AMG S65,15.5264,Automatic,7,RWD,6,12,Large,N,Turbo,Premium,None,Y
Honda,Fit,36.467,CVT,1,FWD,1.5,4,Sm St Wagon,Y,Natural,Regular,None,N
Honda,Ridgeline FWD,21.8873,Automatic,9,FWD,3.5,6,Sm Pickup Truck,Y,Natural,Regular,None,Y
Ram,1500 Classic 4WD,18.72,Automatic,8,4WD,3.6,6,Std Pickup Truck,N,Natural,Regular,None,N
Buick,Encore GX FWD,30.7314,CVT,1,FWD,1.3,3,Sm SUV,Y,Turbo,Regular,None,Y
Jeep,Wrangler Unlimited 4WD,24.7211,Automatic,8,4WD,3,6,Sm SUV,N,Turbo,Diesel,Diesel,Y
Porsche,911 Carrera S Cabriolet,20,Manual,7,RWD,3,6,Minicompact,Y,Turbo,Premium,None,Y
Porsche,911 Carrera 4 Cabriolet,20,Manual,8,AWD,3,6,Minicompact,Y,Turbo,Premium,None,Y
Porsche,911 Carrera 4S,20,Manual,7,AWD,3,6,Minicompact,Y,Turbo,Premium,None,Y
Porsche,911 Carrera 4S Cabriolet,20.1774,Manual,7,AWD,3,6,Minicompact,Y,Turbo,Premium,None,Y
Bentley,Continental GT,14.9951,Manual,8,AWD,6,12,Subcompact,Y,Turbo,Premium,None,Y
Bentley,Flying Spur,14.6616,Manual,8,AWD,6,12,Midsize,Y,Turbo,Premium,None,Y
Volkswagen,Arteon 4motion,23.4414,Automatic,8,AWD,2,4,Sm St Wagon,Y,Turbo,Premium,None,Y
Roush Performance,F150 Pickup 4WD,12.6756,Automatic,10,4WD,5,8,Std Pickup Truck,N,Super,Premium,None,N
Mazda,CX-30 4WD,26.4924,Automatic,6,4WD,2.5,4,Sm SUV,Y,Natural,Regular,None,N
Land Rover,Range Rover Sport MHEV,20.8528,Automatic,8,4WD,3,6,Std SUV,Y,Turbo,Premium,Hybrid,Y
Volkswagen,Jetta,34.0383,Manual,6,FWD,1.4,4,Compact,Y,Turbo,Regular,None,N
Volkswagen,Golf,31.5797,Automatic,8,FWD,1.4,4,Compact,Y,Turbo,Regular,None,Y
Lincoln,Continental Coach,18.5922,Automatic,6,AWD,3,6,Large,Y,Turbo,Regular,None,N
Kia,Cadenza,23.3243,Automatic,8,FWD,3.3,6,Large,Y,Natural,Regular,None,N
Buick,Encore GX FWD,27.9466,CVT,1,FWD,1.2,3,Sm SUV,Y,Turbo,Regular,None,Y
Dodge,Journey,21.1431,Automatic,4,FWD,2.4,4,Sm SUV,N,Natural,Regular,None,N
BMW,X5 M Competition,15.0983,Automatic,8,AWD,4.4,8,Std SUV,Y,Turbo,Premium,None,Y
BMW,X6 M,15.0983,Automatic,8,AWD,4.4,8,Std SUV,Y,Turbo,Premium,None,Y
BMW,X6 M Competition,15.0983,Automatic,8,AWD,4.4,8,Std SUV,Y,Turbo,Premium,None,Y
Audi,A8 L,23.0643,Automatic,8,AWD,3,6,Large,Y,Turbo,Premium,Plug-in Hybrid,Y
Mazda,2,34.0784,Manual,6,FWD,1.5,4,Compact,Y,Natural,Regular,None,N
Mazda,2,34.9351,Automatic,6,FWD,1.5,4,Compact,Y,Natural,Regular,None,N
Nissan,Titan 2WD,18.1693,Automatic,9,RWD,5.6,8,Std Pickup Truck,Y,Natural,Premium,None,N
Volkswagen,Atlas,19.211,Automatic,8,FWD,3.6,6,Sm SUV,Y,Natural,Regular,None,Y
Jeep,Wrangler 4WD,21.4822,Automatic,8,4WD,2,4,Sm SUV,Y,Turbo,Regular,None,Y
Volkswagen,Atlas Cross Sport 4motion,18.5818,Automatic,8,AWD,3.6,6,Sm SUV,Y,Natural,Regular,None,Y
Volkswagen,Atlas 4motion,18.5818,Automatic,8,AWD,3.6,6,Std SUV,Y,Natural,Regular,None,Y
BMW,M235i xDrive,26.1835,Automatic,8,AWD,2,4,Compact,Y,Turbo,Premium,None,Y
Cadillac,CT4,23.6864,Automatic,10,RWD,2.7,4,Compact,Y,Turbo,Premium,None,Y
Cadillac,CT4 V AWD,23.1948,Automatic,10,AWD,2.7,4,Compact,Y,Turbo,Premium,None,Y
Cadillac,CT5 V AWD,20,Automatic,10,AWD,3,6,Midsize,Y,Turbo,Premium,None,Y
Cadillac,CT5,21.4176,Automatic,10,RWD,3,6,Midsize,Y,Turbo,Premium,None,Y
Nissan,Sentra,33.1338,CVT,1,FWD,2,4,Midsize,Y,Natural,Regular,None,N
Hyundai,Sonata Hybrid,47.2269,Manual,6,FWD,2,4,Large,Y,Natural,Regular,Hybrid,Y
Hyundai,Sonata Hybrid Blue,51.8655,Manual,6,FWD,2,4,Large,Y,Natural,Regular,Hybrid,Y
Toyota,Highlander Hybrid,35.8587,CVT,6,FWD,2.5,4,Sm SUV,Y,Natural,Regular,Hybrid,Y
Toyota,Highlander Hybrid AWD,34.9824,CVT,6,AWD,2.5,4,Std SUV,Y,Natural,Regular,Hybrid,Y
Cadillac,CT4 V,23,Automatic,10,RWD,2.7,4,Compact,Y,Turbo,Premium,None,Y
Porsche,Cayenne Coupe,20.2475,Automatic,8,AWD,3,6,Std SUV,Y,Turbo,Premium,None,Y
Porsche,Cayenne S Coupe,19.1192,Automatic,8,AWD,2.9,6,Std SUV,Y,Turbo,Premium,None,Y
Honda,Civic 5Dr,24.5785,Manual,6,FWD,2,4,Large,Y,Turbo,Premium,None,N
Honda,CR-V AWD,38.1714,CVT,1,AWD,2,4,Sm SUV,N,Natural,Regular,Hybrid,Y
Audi,RS Q8,15.2575,Automatic,8,AWD,4,8,Std SUV,Y,Turbo,Premium,Hybrid,Y
Toyota,Camry AWD LE/SE,28.5883,Automatic,8,AWD,2.5,4,Midsize,Y,Natural,Regular,None,N
Toyota,Camry AWD XLE/XSE,28,Automatic,8,AWD,2.5,4,Midsize,Y,Natural,Regular,None,N
Ford,F150 2WD BASE PAYLOAD LT TIRE,24.2231,Automatic,10,RWD,3,6,Std Pickup Truck,N,Turbo,Diesel,Diesel,Y
Ford,F150 Pickup 4WD XL/XLT,23.6588,Automatic,10,PT 4WD,3,6,Std Pickup Truck,N,Turbo,Diesel,Diesel,Y
Ford,F150 Pickup 4WD,21.8271,Automatic,10,PT 4WD,3,6,Std Pickup Truck,N,Turbo,Diesel,Diesel,Y
BMW,X3 xDrive30e,23.7073,Automatic,8,AWD,2,4,Sm SUV,Y,Turbo,Premium,Plug-in Hybrid,Y
Audi,SQ8,17.0474,Automatic,8,AWD,4,8,Std SUV,Y,Turbo,Premium,None,Y
